| error_severity | event_message                                                                                                                                                                                                           | id                                   | identifier           | timestamp        |
| LOG            | checkpoint complete: wrote 39 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.814 s, sync=0.004 s, total=3.829 s; sync files=37, longest=0.003 s, average=0.001 s; distance=97 kB, estimate=1231 kB | e2511435-64bd-4bdc-aeb8-10ab90c7d07b | rrqefsxymripcvoabers | 1744752180380000 |
| LOG            | checkpoint starting: time                                                                                                                                                                                               | b4486918-3a05-4f40-946e-0f0ed7a5dc87 | rrqefsxymripcvoabers | 1744752176552000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 3801ea72-b092-4096-a7cf-c166a8df335e | rrqefsxymripcvoabers | 1744752159896000 |
| LOG            | connection received: host=::1 port=40125                                                                                                                                                                                | c7e4f0fb-99e7-4da2-92a5-32e7f3de18e6 | rrqefsxymripcvoabers | 1744752159895000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | ff3f7dbf-9214-46c3-a159-c9e0bf90aa93 | rrqefsxymripcvoabers | 1744752099899000 |
| LOG            | connection received: host=::1 port=28901                                                                                                                                                                                | 5e122038-de65-4dd7-bace-2f0ed2d4f257 | rrqefsxymripcvoabers | 1744752099897000 |
| ERROR          | new row violates row-level security policy for table "users"                                                                                                                                                            | fd00cbfb-1043-456d-b9a4-637d232c4fe3 | rrqefsxymripcvoabers | 1744752072664000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 76e1f8c1-5a95-453b-bcfe-315ba49ab26e | rrqefsxymripcvoabers | 1744752072657000 |
| LOG            | connection authorized: user=supabase_auth_admin database=postgres                                                                                                                                                       | 0e6e65df-0a77-4356-8eb1-6b896a711f50 | rrqefsxymripcvoabers | 1744752071581000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 22b9da11-ca62-4199-a95e-c3a3a1da8132 | rrqefsxymripcvoabers | 1744752071145000 |
| LOG            | connection received: host=::1 port=53391                                                                                                                                                                                | 6d40c8df-f673-420e-ac09-b7951d6598bb | rrqefsxymripcvoabers | 1744752071136000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 633d276c-302e-465d-b821-dcbe1170fd3f | rrqefsxymripcvoabers | 1744752039899000 |
| LOG            | connection received: host=::1 port=64423                                                                                                                                                                                | 4eebc5dd-d2fa-469a-a5ae-c39640a77751 | rrqefsxymripcvoabers | 1744752039898000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 7a42b933-276b-4394-9780-9a5183d5759d | rrqefsxymripcvoabers | 1744752036014000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | c43f9eb8-a006-42ad-8c44-a47b4dd5f438 | rrqefsxymripcvoabers | 1744752035735000 |
| LOG            | connection received: host=::1 port=64405                                                                                                                                                                                | 40d45ccb-511c-43dc-87df-7aee2f33c9fb | rrqefsxymripcvoabers | 1744752035727000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | a6924a00-2f76-4457-b0f9-80402522b84e | rrqefsxymripcvoabers | 1744751979896000 |
| LOG            | connection received: host=::1 port=58409                                                                                                                                                                                | 1e731205-87f9-44d8-8c21-651b21852b88 | rrqefsxymripcvoabers | 1744751979895000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 2aa3cf0c-5dba-42c5-8bc9-cc9bdb228e12 | rrqefsxymripcvoabers | 1744751969806000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 97acdc18-2594-41eb-afce-9530d88c68ef | rrqefsxymripcvoabers | 1744751969786000 |
| LOG            | connection received: host=::1 port=29137                                                                                                                                                                                | 1f5ec3bf-a160-4a1d-98de-ed7ee4739a1b | rrqefsxymripcvoabers | 1744751969777000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 12bfbcd2-7190-4249-8f8d-43a02240c239 | rrqefsxymripcvoabers | 1744751919897000 |
| LOG            | connection received: host=::1 port=24927                                                                                                                                                                                | 49098ab1-53de-45d4-86cf-8b78148da555 | rrqefsxymripcvoabers | 1744751919896000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 703b161b-3135-4447-862b-f2a2c28feb61 | rrqefsxymripcvoabers | 1744751913462000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | 6c8a8f39-0b49-4871-b7ed-8ec0baf29c86 | rrqefsxymripcvoabers | 1744751913461000 |
| LOG            | connection received: host=::1 port=24925                                                                                                                                                                                | 6b0d87e4-908a-4378-ac93-3affd93a1183 | rrqefsxymripcvoabers | 1744751913455000 |
| LOG            | connection received: host=::1 port=24919                                                                                                                                                                                | 03ba7381-f0a4-47ac-b215-e96558810b9f | rrqefsxymripcvoabers | 1744751913448000 |
| LOG            | connection received: host=::1 port=64779                                                                                                                                                                                | b5d61684-2043-4c0e-a4b4-a91137182013 | rrqefsxymripcvoabers | 1744751859896000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | ca20d54a-520f-43fa-8f17-4de3584811bd | rrqefsxymripcvoabers | 1744751859896000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | f82f7269-64e9-4602-b463-ab889e7fd1cf | rrqefsxymripcvoabers | 1744751844302000 |
| LOG            | connection authorized: user=authenticator database=postgres application_name=postgrest SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)                                                          | ddc727d2-7898-4c5a-b932-ac0756248339 | rrqefsxymripcvoabers | 1744751844273000 |
| LOG            | connection received: host=::1 port=20813                                                                                                                                                                                | 48136a7a-e5f8-45ec-92e8-35877099e4dc | rrqefsxymripcvoabers | 1744751844265000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 15a65b14-c80f-4cad-95ff-73706b25e9f6 | rrqefsxymripcvoabers | 1744751799896000 |
| LOG            | connection received: host=::1 port=62461                                                                                                                                                                                | c60e10ae-0b86-4b9e-a3da-fa532b9c0df7 | rrqefsxymripcvoabers | 1744751799896000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | ca0a0a01-3adf-4c3f-830c-248c0b4aff69 | rrqefsxymripcvoabers | 1744751739896000 |
| LOG            | connection received: host=::1 port=56491                                                                                                                                                                                | 51df6901-72c4-4cc7-945f-bc8eab28e478 | rrqefsxymripcvoabers | 1744751739896000 |
| LOG            | connection received: host=::1 port=5783                                                                                                                                                                                 | ae45d4ad-8547-4ffa-b8a4-c9071e64503a | rrqefsxymripcvoabers | 1744751679897000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 6341015c-4191-4b0e-a892-bfc1dc315235 | rrqefsxymripcvoabers | 1744751679897000 |
| LOG            | connection authorized: user=supabase_admin database=postgres application_name=postgres_exporter                                                                                                                         | 41b9855f-d817-4a1a-b031-9fc678758d5c | rrqefsxymripcvoabers | 1744751619898000 |
| LOG            | connection received: host=::1 port=13201                                                                                                                                                                                | 9d55c206-b346-4f71-af45-c6f44d187d60 | rrqefsxymripcvoabers | 1744751619897000 |
